ref_id,person,weight,n,euclidean_distance,true_mode,pred_mode
271570,berlin_380a8144,0.88583447720223,2,14501,pt,pt
134766,berlin_38d5a9b9,2.3022206931818,0,4474,pt,ride
134766,berlin_38d5a9b9,2.3022206931818,1,4474,pt,ride
134766,berlin_38d5a9b9,2.3022206931818,2,5729,pt,ride
134766,berlin_38d5a9b9,2.3022206931818,3,5729,pt,ride
194920,berlin_3970b98a,0.94986886596281,0,760,walk,walk
194920,berlin_3970b98a,0.94986886596281,1,760,walk,walk
194920,berlin_3970b98a,0.94986886596281,2,700,walk,pt
194920,berlin_3970b98a,0.94986886596281,3,3952,walk,pt
194920,berlin_3970b98a,0.94986886596281,4,4206,pt,pt
194920,berlin_3970b98a,0.94986886596281,5,1248,walk,pt
194920,berlin_3970b98a,0.94986886596281,6,1242,walk,ride
194920,berlin_3970b98a,0.94986886596281,7,128,walk,walk
247161,berlin_39df01c3,0.59445948583541,0,9472,pt,pt
247161,berlin_39df01c3,0.59445948583541,1,9472,pt,pt
245974,berlin_3b5b3863,1.06120441423313,0,4719,pt,ride
245974,berlin_3b5b3863,1.06120441423313,1,4719,pt,ride
217767,berlin_3bc5251d,0.5344919654704,0,791,ride,walk
217767,berlin_3bc5251d,0.5344919654704,1,791,ride,walk
215752,berlin_3bcf5765,1.15774242365373,0,15298,bike,car
215752,berlin_3bcf5765,1.15774242365373,1,15298,bike,car
215752,berlin_3bcf5765,1.15774242365373,2,9909,bike,car
215752,berlin_3bcf5765,1.15774242365373,3,9909,bike,car
3725,berlin_3bddd383,0.70132269831773,0,4504,pt,ride
3725,berlin_3bddd383,0.70132269831773,1,4504,pt,ride
274131,berlin_3caa6f92,0.64766474715866,0,1355,car,bike
274131,berlin_3caa6f92,0.64766474715866,1,1355,car,bike
274131,berlin_3caa6f92,0.64766474715866,2,4027,ride,bike
274131,berlin_3caa6f92,0.64766474715866,3,4027,ride,bike
274131,berlin_3caa6f92,0.64766474715866,4,533,walk,walk
274131,berlin_3caa6f92,0.64766474715866,5,533,walk,walk
123734,berlin_3cd8a2a0,0.42379817446208,0,246,walk,walk
123734,berlin_3cd8a2a0,0.42379817446208,1,246,walk,walk
123734,berlin_3cd8a2a0,0.42379817446208,2,2130,ride,bike
123734,berlin_3cd8a2a0,0.42379817446208,3,2130,ride,bike
135882,berlin_3d13c7ee,1.06952233542398,0,754,walk,pt
135882,berlin_3d13c7ee,1.06952233542398,1,4909,pt,pt
135882,berlin_3d13c7ee,1.06952233542398,2,4729,pt,pt
135882,berlin_3d13c7ee,1.06952233542398,3,685,bike,walk
135882,berlin_3d13c7ee,1.06952233542398,4,1110,walk,ride
135882,berlin_3d13c7ee,1.06952233542398,5,1078,walk,ride
204964,berlin_3d160983,0.59208347766564,0,9626,pt,pt
204964,berlin_3d160983,0.59208347766564,1,9626,pt,pt
31484,berlin_3d1933b8,1.28526437373924,0,7279,car,pt
31484,berlin_3d1933b8,1.28526437373924,1,7665,car,pt
31484,berlin_3d1933b8,1.28526437373924,2,2531,car,ride
31484,berlin_3d1933b8,1.28526437373924,3,4321,car,ride
31484,berlin_3d1933b8,1.28526437373924,4,3163,car,pt
249416,berlin_3e03edb8,4.16095654078017,0,7882,pt,pt
249416,berlin_3e03edb8,4.16095654078017,1,7882,pt,pt
249416,berlin_3e03edb8,4.16095654078017,2,4444,pt,pt
249416,berlin_3e03edb8,4.16095654078017,3,4444,pt,ride
72065,berlin_3e490400,0.60879136361208,0,507,bike,walk
72065,berlin_3e490400,0.60879136361208,1,507,bike,walk
72065,berlin_3e490400,0.60879136361208,2,3379,bike,pt
72065,berlin_3e490400,0.60879136361208,3,3379,bike,pt
72065,berlin_3e490400,0.60879136361208,4,662,bike,walk
72065,berlin_3e490400,0.60879136361208,5,1301,bike,pt
72065,berlin_3e490400,0.60879136361208,6,1263,bike,walk
72065,berlin_3e490400,0.60879136361208,7,484,walk,walk
72065,berlin_3e490400,0.60879136361208,8,484,walk,walk
155562,berlin_3ebc3895,1.84821449367159,0,4547,car,pt
155562,berlin_3ebc3895,1.84821449367159,1,1107,car,pt
155562,berlin_3ebc3895,1.84821449367159,2,3657,car,pt
83035,berlin_3eecbb28,0.6292175142879,0,2925,ride,bike
83035,berlin_3eecbb28,0.6292175142879,1,2537,ride,bike
83035,berlin_3eecbb28,0.6292175142879,2,650,ride,bike
271830,berlin_3f341b7c,0.86190921730004,0,3680,ride,bike
271830,berlin_3f341b7c,0.86190921730004,1,3680,ride,bike
126894,berlin_3f5df326,0.56736265487858,0,602,walk,walk
126894,berlin_3f5df326,0.56736265487858,1,602,walk,walk
126894,berlin_3f5df326,0.56736265487858,2,285,walk,walk
126894,berlin_3f5df326,0.56736265487858,3,285,walk,walk
204147,berlin_3fa1029b,0.51691599602794,0,944,walk,pt
204147,berlin_3fa1029b,0.51691599602794,1,5328,bike,pt
204147,berlin_3fa1029b,0.51691599602794,2,2347,bike,pt
204147,berlin_3fa1029b,0.51691599602794,3,1067,bike,pt
204147,berlin_3fa1029b,0.51691599602794,4,5579,bike,pt
204147,berlin_3fa1029b,0.51691599602794,5,302,walk,walk
204147,berlin_3fa1029b,0.51691599602794,6,302,walk,walk
238519,berlin_400abc30,0.81664932756947,0,651,bike,walk
238519,berlin_400abc30,0.81664932756947,1,1086,bike,walk
238519,berlin_400abc30,0.81664932756947,2,925,bike,walk
238519,berlin_400abc30,0.81664932756947,3,779,bike,ride
238519,berlin_400abc30,0.81664932756947,4,430,bike,walk
238519,berlin_400abc30,0.81664932756947,5,1203,bike,ride
156471,berlin_409401f5,1.00264248762013,0,3285,pt,pt
156471,berlin_409401f5,1.00264248762013,1,3285,pt,pt
156471,berlin_409401f5,1.00264248762013,2,1624,bike,pt
156471,berlin_409401f5,1.00264248762013,3,1624,bike,pt
211734,berlin_4127bd5f,0.7717994310989,0,8335,pt,pt
211734,berlin_4127bd5f,0.7717994310989,1,8335,pt,pt
256560,berlin_413e0daf,2.2877748852949,0,1838,pt,bike
256560,berlin_413e0daf,2.2877748852949,1,1838,pt,bike
171122,berlin_41d1bf45,0.89813041123348,0,6064,car,car
171122,berlin_41d1bf45,0.89813041123348,1,6064,car,car
171122,berlin_41d1bf45,0.89813041123348,2,3497,ride,car
171122,berlin_41d1bf45,0.89813041123348,3,3497,ride,car
164153,berlin_41f41dda,0.5039049180704,0,497,bike,walk
164153,berlin_41f41dda,0.5039049180704,1,497,bike,walk
164153,berlin_41f41dda,0.5039049180704,2,2527,car,bike
164153,berlin_41f41dda,0.5039049180704,3,2527,car,bike
164153,berlin_41f41dda,0.5039049180704,4,581,walk,walk
164153,berlin_41f41dda,0.5039049180704,5,581,walk,walk
39256,berlin_42c39c86,2.30012618300948,0,4375,car,pt
39256,berlin_42c39c86,2.30012618300948,1,401,walk,walk
39256,berlin_42c39c86,2.30012618300948,2,357,walk,walk
39256,berlin_42c39c86,2.30012618300948,3,5113,pt,pt
39256,berlin_42c39c86,2.30012618300948,4,4447,pt,pt
105810,berlin_42c7b1a3,0.59641107899285,0,234,walk,walk
105810,berlin_42c7b1a3,0.59641107899285,1,234,walk,walk
24391,berlin_4340cb9a,0.8496857487736,0,17138,pt,pt
24391,berlin_4340cb9a,0.8496857487736,1,17138,pt,pt
94163,berlin_43875041,0.7739554050768,0,5234,pt,car
94163,berlin_43875041,0.7739554050768,1,2819,pt,car
94163,berlin_43875041,0.7739554050768,2,2558,ride,car
94163,berlin_43875041,0.7739554050768,3,1090,pt,car
94163,berlin_43875041,0.7739554050768,4,4674,pt,car
261473,berlin_43fdfe33,0.7474276398543,0,3176,bike,ride
261473,berlin_43fdfe33,0.7474276398543,1,1977,bike,ride
261473,berlin_43fdfe33,0.7474276398543,2,846,walk,ride
261473,berlin_43fdfe33,0.7474276398543,3,4252,bike,ride
175444,berlin_447ae438,2.72175354968342,0,3044,pt,bike
175444,berlin_447ae438,2.72175354968342,1,3391,pt,bike
175444,berlin_447ae438,2.72175354968342,2,5134,pt,bike
175444,berlin_447ae438,2.72175354968342,3,2051,pt,bike
110463,berlin_44803d9f,0.70678439770276,0,1614,pt,bike
110463,berlin_44803d9f,0.70678439770276,1,458,walk,bike
110463,berlin_44803d9f,0.70678439770276,2,1267,pt,bike
96695,berlin_44c51e37,0.79564436245828,0,512,walk,walk
96695,berlin_44c51e37,0.79564436245828,1,512,walk,walk
35638,berlin_464e94e6,0.56297789631681,0,6495,bike,ride
35638,berlin_464e94e6,0.56297789631681,1,7265,bike,ride
35638,berlin_464e94e6,0.56297789631681,2,10026,bike,ride
135633,berlin_46890f44,0.94907490036054,0,725,walk,walk
135633,berlin_46890f44,0.94907490036054,1,673,walk,walk
135633,berlin_46890f44,0.94907490036054,2,545,walk,walk
163935,berlin_4737bbf7,1.04331514922613,0,1547,bike,bike
163935,berlin_4737bbf7,1.04331514922613,1,1547,bike,bike
183677,berlin_47875204,0.70320828438886,0,3106,car,pt
183677,berlin_47875204,0.70320828438886,1,3106,car,pt
220611,berlin_47d29278,0.84145143043986,0,7343,pt,ride
220611,berlin_47d29278,0.84145143043986,1,1262,walk,ride
220611,berlin_47d29278,0.84145143043986,2,6123,pt,ride
160794,berlin_47fd371c,0.46837467447651,0,1867,pt,ride
160794,berlin_47fd371c,0.46837467447651,1,365,walk,walk
160794,berlin_47fd371c,0.46837467447651,2,2128,pt,ride
229221,berlin_480427ef,0.81296251814441,0,899,walk,walk
229221,berlin_480427ef,0.81296251814441,1,958,walk,ride
229221,berlin_480427ef,0.81296251814441,2,325,walk,walk
85852,berlin_48349fec,2.12308515154549,0,2333,pt,bike
85852,berlin_48349fec,2.12308515154549,1,2333,pt,bike
85852,berlin_48349fec,2.12308515154549,2,2734,pt,ride
85852,berlin_48349fec,2.12308515154549,3,2734,ride,ride
44303,berlin_48ac56d2,1.01131012967481,0,1065,walk,walk
44303,berlin_48ac56d2,1.01131012967481,1,1065,walk,walk
26259,berlin_49004bf0,1.00856091669773,0,838,walk,walk
26259,berlin_49004bf0,1.00856091669773,1,711,walk,walk
26259,berlin_49004bf0,1.00856091669773,2,578,walk,walk
26259,berlin_49004bf0,1.00856091669773,3,4730,pt,bike
26259,berlin_49004bf0,1.00856091669773,4,4730,pt,bike
1650,berlin_494f1162,0.65851249612157,0,9374,bike,pt
1650,berlin_494f1162,0.65851249612157,1,9374,bike,pt
51737,berlin_495203e7,0.56988247518403,0,1169,walk,bike
51737,berlin_495203e7,0.56988247518403,1,1169,walk,bike
119790,berlin_49ca73ba,0.57060926013642,0,2780,pt,bike
119790,berlin_49ca73ba,0.57060926013642,1,4833,pt,bike
119790,berlin_49ca73ba,0.57060926013642,2,5077,pt,bike
119790,berlin_49ca73ba,0.57060926013642,3,2774,pt,bike
21676,berlin_4a11fd25,0.54813154414741,0,5128,pt,bike
21676,berlin_4a11fd25,0.54813154414741,1,5135,pt,bike
21676,berlin_4a11fd25,0.54813154414741,2,1769,pt,bike
21676,berlin_4a11fd25,0.54813154414741,3,999,pt,bike
67161,berlin_4a362284,0.53248302571739,0,166,bike,walk
67161,berlin_4a362284,0.53248302571739,1,166,bike,walk
23926,berlin_4acbc3a7,1.3552881851615,0,2117,car,ride
23926,berlin_4acbc3a7,1.3552881851615,1,1721,car,ride
23926,berlin_4acbc3a7,1.3552881851615,2,483,car,walk
79364,berlin_4af56429,2.86493075287289,0,1815,car,pt
79364,berlin_4af56429,2.86493075287289,1,1407,car,pt
79364,berlin_4af56429,2.86493075287289,2,1143,car,pt
79364,berlin_4af56429,2.86493075287289,3,461,car,walk
79364,berlin_4af56429,2.86493075287289,4,1535,car,pt
79364,berlin_4af56429,2.86493075287289,5,3896,car,pt
79364,berlin_4af56429,2.86493075287289,6,3312,car,ride
79364,berlin_4af56429,2.86493075287289,7,1488,car,ride
76339,berlin_4b0c56dd,0.49090112519468,0,2559,bike,bike
76339,berlin_4b0c56dd,0.49090112519468,1,2833,bike,bike
76339,berlin_4b0c56dd,0.49090112519468,2,336,walk,bike
185224,berlin_4b224796,0.479777967259,0,3361,pt,pt
185224,berlin_4b224796,0.479777967259,1,3361,pt,pt
185224,berlin_4b224796,0.479777967259,2,774,walk,walk
185224,berlin_4b224796,0.479777967259,3,774,walk,walk
255300,berlin_4bdeed90,4.50626474372273,0,300,walk,walk
255300,berlin_4bdeed90,4.50626474372273,1,300,walk,walk
255300,berlin_4bdeed90,4.50626474372273,2,6001,bike,pt
255300,berlin_4bdeed90,4.50626474372273,3,6001,pt,pt
255300,berlin_4bdeed90,4.50626474372273,4,978,bike,pt
255300,berlin_4bdeed90,4.50626474372273,5,978,bike,pt
255300,berlin_4bdeed90,4.50626474372273,6,158,walk,walk
255300,berlin_4bdeed90,4.50626474372273,7,158,walk,walk
84809,berlin_4c3c76a7,0.96583297219696,0,9257,pt,pt
84809,berlin_4c3c76a7,0.96583297219696,1,9257,pt,pt
121940,berlin_4c54123d,0.64434960443622,0,5159,pt,bike
121940,berlin_4c54123d,0.64434960443622,1,5490,pt,bike
121940,berlin_4c54123d,0.64434960443622,2,515,walk,bike
10894,berlin_4c5af3f5,0.65753614463338,0,7646,pt,pt
10894,berlin_4c5af3f5,0.65753614463338,1,7646,pt,pt
10894,berlin_4c5af3f5,0.65753614463338,2,3182,pt,pt
10894,berlin_4c5af3f5,0.65753614463338,3,3182,pt,pt
129231,berlin_4c833a50,0.9981901839052,0,27996,car,pt
129231,berlin_4c833a50,0.9981901839052,1,27996,car,pt
107889,berlin_4cb31b60,2.31767263961608,0,309,walk,walk
107889,berlin_4cb31b60,2.31767263961608,1,309,walk,walk
