Iteration	bike	car	freight	pt	ride	walk
0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.0	0.0	0.0	0.0	0.0	0.0
2	0.0	0.0	0.0	0.0	0.0	0.0
3	0.0	0.0	0.0	0.0	0.0	0.0
4	0.11435287914405606	0.1999912120746095	0.030213985983259	0.15724893995649977	0.047377902761605556	0.22103280093152008
5	0.12786980688533955	0.2130907133598436	0.030213985983259	0.1771535909660127	0.05717643957202803	0.23651053452556187
6	0.13872289474262364	0.22205988971153634	0.030213985983259	0.1896873695542325	0.06638728387195993	0.24812158094777775
7	0.14769756354768548	0.2294087923193532	0.030213985983259	0.1984368477711624	0.07471384317947141	0.2576454950897467
8	0.15611749456247118	0.23524727025067557	0.030213985983259	0.20571434848518136	0.08267240811125513	0.26626315442581894
9	0.1640156425071951	0.2396796801195158	0.030213985983259	0.21202517740624383	0.09067491266999143	0.27431509106487684
10	0.17074389788430697	0.24370015598567568	0.030213985983259	0.218160247819496	0.09808972471823714	0.2810213766285124
11	0.17701627963178593	0.24788540545290771	0.030213985983259	0.22391084649691323	0.10559790847375705	0.28747500933717074
12	0.18277237076257222	0.25102159632664717	0.030213985983259	0.2286343563943142	0.11283146956082343	0.2934178438825054
13	0.18748489575323504	0.254108355120065	0.030213985983259	0.23328646439791725	0.12018037216864029	0.2994210954148999
14	0.19227980754443394	0.25669530065689744	0.030213985983259	0.23749368367862556	0.12726563701474175	0.30417756003251534
15	0.19693740800140608	0.2590735329657051	0.030213985983259	0.24123953687633193	0.13365885273634026	0.3085056132873432
16	0.20150712920447306	0.26084210295054594	0.030213985983259	0.24519410330206295	0.13926115517279258	0.3129215457960762
17	0.20601643342048026	0.2630280993914362	0.030213985983259	0.24862688665773228	0.14519300481138916	0.3170683480897247
18	0.20977327152492475	0.2646099259617286	0.030213985983259	0.2517356152646264	0.15080079970121055	0.3208251861941692
19	0.21411780213985984	0.26611485818485403	0.030213985983259	0.25467407781707935	0.15634817760397215	0.3238405430937891
20	0.21799547421842388	0.2673451677395259	0.030213985983259	0.2576949271700683	0.16173627435903068	0.32700968868774305
21	0.22182920667003536	0.26845464332007823	0.030213985983259	0.26048509348155635	0.16644330689632444	0.33000307577388666
22	0.22562998440143242	0.26964101324779755	0.030213985983259	0.26307753147175783	0.1715457960761913	0.33263945339104073
23	0.22926598853175736	0.2705692378671705	0.030213985983259	0.26601050157084166	0.1763407078673902	0.3351000725003845
24	0.23248456620603292	0.27143155304611466	0.030213985983259	0.2683228244392205	0.18082254981655205	0.33751675198277564
25	0.23556034009271262	0.2722114814245227	0.030213985983259	0.2707340114682426	0.18533734648592834	0.3401091899729771
26	0.23859217435243973	0.27294197772260914	0.030213985983259	0.27284311356196583	0.18942922424588615	0.3420645033723664
27	0.24164048597227408	0.27355713249994507	0.030213985983259	0.2752323307775117	0.19314212272337808	0.3440967111189226
28	0.244655842871894	0.2744304325856273	0.030213985983259	0.277423819671771	0.19716259858953797	0.3463980490805633
29	0.24740756200979855	0.27502911000285607	0.030213985983259	0.27959883120592305	0.20079311026649382	0.3483423775732144
30	0.2503625019223587	0.275561877979656	0.030213985983259	0.2814662653514072	0.20401718039413846	0.35022079662543665
31	0.25286156820528594	0.2761660478502537	0.030213985983259	0.2834600259243799	0.20696113539996044	0.3519619043434321
32	0.2550805193663906	0.27684711206801854	0.030213985983259	0.28522310345585167	0.21026759232814113	0.35356570072720084
33	0.2573159478876024	0.2774952215655689	0.030213985983259	0.2870575828811213	0.21337632093503525	0.3551804820177077
34	0.25985895379748225	0.2779126480216183	0.030213985983259	0.28862842454467563	0.21640266274139333	0.3566304897071424
35	0.26225915591976623	0.27831908957092955	0.030213985983259	0.29046839642331435	0.2193685875606916	0.3581573917437441
36	0.2642034844124173	0.2789122745347892	0.030213985983259	0.29218753432783356	0.2222960652064064	0.3596458466067623
37	0.26633455631961683	0.2793406858975767	0.030213985983259	0.29377485335149506	0.22502032207746556	0.3610079750422919
38	0.26824043763868444	0.27979106707384055	0.030213985983259	0.2953896346420019	0.22785992046927522	0.36246896763846476
39	0.2702836302919788	0.2801645539029374	0.030213985983259	0.2966913460904717	0.23091372454247863	0.36411121119581696
40	0.27244765691939277	0.28062591998593933	0.030213985983259	0.29806995188610846	0.23353362479952544	0.36555023397851355
41	0.2742327042643408	0.2811971351363227	0.030213985983259	0.299503482215436	0.23588988729485685	0.36707164356174615
42	0.27572665158072807	0.2816585012193247	0.030213985983259	0.30101939934529953	0.23840543093789135	0.36852165125118086
43	0.277423819671771	0.2820594503152668	0.030213985983259	0.302370542874091	0.24067381417931763	0.36994419667377026
44	0.2788518575477294	0.28252081639826876	0.030213985983259	0.3037601335764659	0.24322780499593558	0.37137772700309774
45	0.2802304633433662	0.2829107805874728	0.030213985983259	0.30513324691873367	0.24538084671661137	0.37273436298525825
46	0.2817244106597535	0.28329525232330777	0.030213985983259	0.30635806402003646	0.2477151393984665	0.3739756574466683
