Iteration	bike	car	freight	pt	ride	walk
0	0.16639387481600282	0.2619186238108838	0.030213985983259	0.2125579453830437	0.064223257244546	0.2646923127622646
1	0.1777797306500868	0.270300107652086	0.030213985983259	0.22129094623986642	0.08438056110903619	0.2825043390381616
2	0.18878111474833578	0.27860469714612124	0.030213985983259	0.22930992815870993	0.10281872706900719	0.2996298086429246
3	0.19991981018081156	0.2866346639717029	0.030213985983259	0.2372080761034339	0.12183909308609969	0.316008304589494
4	0.21065755651734516	0.2935551552167322	0.030213985983259	0.245353384449766	0.14015642507195114	0.33182107783904913
5	0.221334885866819	0.30143682580134895	0.030213985983259	0.25242766438912934	0.1577377683063471	0.3472658567128765
6	0.2309961113430147	0.30878023595579673	0.030213985983259	0.25965573302282663	0.1752861568205286	0.361480326032032
7	0.23999274996155281	0.3161126612035064	0.030213985983259	0.2671584243249775	0.19090669420216622	0.37668343695762024
8	0.24973086978491552	0.3238075883735747	0.030213985983259	0.2741887646373882	0.20703253729375837	0.3908594591031922
9	0.25872750840345365	0.3307170947118659	0.030213985983259	0.28144978799129994	0.2229551596106949	0.4046729793264055
10	0.267433046993431	0.33727508403453654	0.030213985983259	0.2887272887053189	0.23785618560098426	0.4177010787178417
11	0.27678669508095877	0.3436298525825516	0.030213985983259	0.2946701232506536	0.2528505832985478	0.42997671199771514
12	0.2858217808730804	0.3498253399828635	0.030213985983259	0.30121163521321703	0.26784498099611137	0.44189533580859897
13	0.29423072698112795	0.35665795197398775	0.030213985983259	0.30681393764966935	0.2822901333567678	0.4535338444976602
14	0.30266164290265174	0.362952303534943	0.030213985983259	0.31238328536590726	0.29632335171474394	0.46446931915548034
15	0.3099830832436233	0.36899949469429005	0.030213985983259	0.31804600478941936	0.31010391721774283	0.4753059296526572
16	0.3182711953775512	0.3749148669727794	0.030213985983259	0.323752663839884	0.3234890260781686	0.48600522881560737
17	0.3262956697497638	0.38034690335479054	0.030213985983259	0.32932750400949096	0.3348474196454072	0.4964903222971637
18	0.3348364347386691	0.38664125491574575	0.030213985983259	0.3344135158292506	0.3471120680185425	0.5066733308434211
19	0.34242151284135597	0.39245227058022275	0.030213985983259	0.3395654370894391	0.3592009578838676	0.5162466770657117
20	0.3496825361952677	0.3990212448096316	0.030213985983259	0.34416262055935143	0.3713722345497287	0.5251938836039282
21	0.35647670101280843	0.4048762001010611	0.030213985983259	0.34840828701364324	0.3822198299536437	0.5341905222224663
22	0.3638585583408397	0.410055583628095	0.030213985983259	0.3529285761363886	0.3932102291451546	0.5429015532658128
23	0.37147659116374104	0.41564690115780917	0.030213985983259	0.357454357712503	0.40351407166553155	0.5521123975657447
24	0.3783531427818178	0.4210899224465584	0.030213985983259	0.3620295713689391	0.41387833117296835	0.5601533492980645
25	0.3849990113583936	0.4265329437353077	0.030213985983259	0.36614891139574224	0.4239075510248918	0.5675516839862029
26	0.39107915723795506	0.4318331612364611	0.030213985983259	0.36998264384735374	0.43451897093393677	0.5751312696355207
27	0.3977909352549597	0.4371498560977217	0.030213985983259	0.37405804424720435	0.4436364435265945	0.583430366676187
28	0.4042720302304633	0.4421040490366237	0.030213985983259	0.37773798800448183	0.4534679350572314	0.5906584353098843
29	0.4104839949908825	0.446931915548037	0.030213985983259	0.3814618713887119	0.4623821868752334	0.5983423775732144
30	0.4163773974558956	0.45156205373816377	0.030213985983259	0.3847957905837379	0.4717687896829756	0.6048124876419799
31	0.4224136037085045	0.4566535580112925	0.030213985983259	0.3884592569809082	0.48006239427027264	0.6112771052573763
32	0.4284882571346969	0.4612727112946811	0.030213985983259	0.3920513214842806	0.48860865171254697	0.6177307379660346
33	0.4342882878924358	0.465990728738713	0.030213985983259	0.3956159237208076	0.4970889997143924	0.6241788782213239
34	0.4401212733703891	0.4709943537579366	0.030213985983259	0.39877408440802337	0.5056517345167739	0.6307423599973636
35	0.446388162664499	0.4754542258936222	0.030213985983259	0.40191576773513193	0.5135663598216051	0.6369213700375684
36	0.4520398971812729	0.4802491376848211	0.030213985983259	0.4054474152514445	0.5212942417118879	0.6426609838082474
37	0.45777401849858296	0.48419271920381396	0.030213985983259	0.40787507964057385	0.5284509084517872	0.648208361711009
38	0.46310719071995077	0.4875980402926379	0.030213985983259	0.41095634598062264	0.5362227299690225	0.6532888810773997
39	0.468237142166663	0.492096359601907	0.030213985983259	0.414010150053826	0.5435276929498869	0.6587868268998396
40	0.47292769734384954	0.49599050904057823	0.030213985983259	0.41686073335237384	0.5500911747259266	0.6643616670694465
41	0.47878265263527914	0.5005272755234308	0.030213985983259	0.419354307181932	0.5562537074060241	0.6690741920601094
42	0.4844179097919459	0.5045807061098051	0.030213985983259	0.42208954895972933	0.5626524155809918	0.6740064151855351
43	0.4892787310235736	0.5084089461080475	0.030213985983259	0.42476986620383594	0.5688588878880418	0.679191291165938
44	0.4937111408924138	0.5127205220027682	0.030213985983259	0.42731836456708483	0.5751312696355207	0.6840685897576729
45	0.4987312432717446	0.5165432695476415	0.030213985983259	0.4302073950392161	0.5814860381835358	0.6883636882922864
46	0.503405321088824	0.520294615198717	0.030213985983259	0.4328602500164774	0.5876705406771097	0.6926478019201617
47	0.5079860271986291	0.5241448250104357	0.030213985983259	0.43529889931234483	0.5938056110903619	0.6972120306698596
48	0.5124568842410528	0.5280719291693213	0.030213985983259	0.4377045938879979	0.6001164400114243	0.701660917898807
49	0.5174220620866928	0.5316310389524793	0.030213985983259	0.4401652129973416	0.6057681745281983	0.7059010918997298
50	0.5218984115824856	0.5352835204429114	0.030213985983259	0.44287848496166266	0.6114254014983412	0.7098281960586155
51	0.5267207856405299	0.5386009622778303	0.030213985983259	0.44509194366939825	0.6169727794011028	0.7133873058417735
52	0.5307852011336424	0.5418854493925347	0.030213985983259	0.447321879737241	0.6224597403168047	0.7169738778917767
53	0.5350253751345652	0.5452578157611442	0.030213985983259	0.44967264977920335	0.6273425313619088	0.7206263593822089
54	0.5392271019619044	0.5487565085572423	0.030213985983259	0.4517762594195575	0.6322582771272272	0.7242184238855812
55	0.5428850759057056	0.5519586088714107	0.030213985983259	0.4539897181272931	0.6374486455609992	0.727761056308632
56	0.5471307423599974	0.5552760507063295	0.030213985983259	0.45625810136871936	0.6419744271371136	0.7313805830788497
57	0.5517059560164335	0.5584836434738669	0.030213985983259	0.4582573543950612	0.6468791879956939	0.7348518136081025
58	0.5556660148955336	0.5617901004020476	0.030213985983259	0.4600094470197948	0.6514214469319155	0.7377463365336028
59	0.5598238020959202	0.5647175780477623	0.030213985983259	0.4617670320978975	0.655716545466529	0.7409923764747237
60	0.5635696552936266	0.5676011160665246	0.030213985983259	0.4634202605619878	0.6602258496825362	0.7443098183096426
61	0.5672935386778566	0.570188061603357	0.030213985983259	0.4652712173473647	0.6644165916031373	0.7475283959839181
62	0.5712810598238021	0.5733022826636202	0.030213985983259	0.4671056967726344	0.6684096052024519	0.7505657226970143
63	0.5751092998220445	0.5767076037524441	0.030213985983259	0.46878089505020104	0.6724795131489334	0.7534547531691456
64	0.5791078058747281	0.5798767493463981	0.030213985983259	0.47057143484851816	0.6767855965902849	0.7563437836412769
65	0.5829415383263397	0.5826064986708263	0.030213985983259	0.4723949293670497	0.6806687611222181	0.759375617901004
66	0.58630841224158	0.585528483863172	0.030213985983259	0.4740536502845091	0.6843267350660193	0.7623140804534569
67	0.5901915767735132	0.5882582331876003	0.030213985983259	0.4755256277874201	0.688176944877738	0.7648351165498605
68	0.5933717072742053	0.5909165806182306	0.030213985983259	0.47698112793022385	0.6916481754069908	0.7676966847551464
69	0.5966287321220642	0.5938825054375289	0.030213985983259	0.4787112507414812	0.6952567172704703	0.7702671529318716
70	0.6001439022782696	0.5965573302282664	0.030213985983259	0.4802711074982973	0.6990684799086055	0.7729529626293473
71	0.6033899422193906	0.5989959795241339	0.030213985983259	0.4815838038535053	0.7025232330777512	0.7752488081376189
72	0.6070149614429774	0.6017367137553002	0.030213985983259	0.4830118417294637	0.7053243842959773	0.7775171913790452
73	0.610942065601863	0.6044829404398356	0.030213985983259	0.4842201814706593	0.708625348770789	0.779983302941758
74	0.6138201111672562	0.6069160972823341	0.030213985983259	0.48548344574554564	0.7118768811652789	0.7823340729837204
75	0.6171540303622822	0.6091734956170222	0.030213985983259	0.48687852890128963	0.714831821077839	0.785019882681196
76	0.6202023419821165	0.6116286222729969	0.030213985983259	0.4882736120570336	0.7178966100577806	0.7871948942153482
77	0.6233769800294395	0.6140837489289716	0.030213985983259	0.4895258914251818	0.721186589625854	0.7891831623349518
78	0.6266999143177274	0.6163246699035525	0.030213985983259	0.49067930663268666	0.7242678559659028	0.7912428323483534
79	0.629605422149966	0.6188566909066942	0.030213985983259	0.49183821429356067	0.7272722279587847	0.7931322363073138
80	0.6325988092361096	0.6211854911351803	0.030213985983259	0.4930904936617088	0.7301557659775468	0.7951424742403937
