iteration;avg_executed;avg_worst;avg_average;avg_best
50;-49.7030244497164;-76.13606506893441;-61.22015591966001;-39.255217230036166
51;-49.27662544697693;-76.0291656823044;-60.99770669936343;-39.41354911877741
52;-48.959548388456156;-75.84432698340649;-60.82738701861943;-39.15658440713767
53;-48.43533143767879;-75.76600960809031;-60.666343382172315;-39.159507634643575
54;-49.48859375763302;-75.31644284930627;-60.54167660145152;-39.24174330222338
55;-49.497265129002784;-75.12504497358454;-60.446922826853275;-39.410296595589195
56;-48.04357552787799;-74.91804801287367;-60.176872221778424;-39.340984364507605
57;-49.5750165699452;-74.78344191191701;-60.14033784029505;-39.132283356896465
58;-49.36925301111699;-74.9665089747945;-60.03240888203386;-38.97577296195676
59;-49.44394699976011;-75.02673440112953;-59.99142306619158;-39.047110234484144
60;-49.43047792878397;-74.94808327368723;-59.865423305217156;-38.94520750692125
61;-48.25710755488382;-74.43005049356864;-59.54233361916848;-38.81983887570264
62;-48.15389451939769;-74.29941562257532;-59.3939288516619;-38.837116715495334
63;-48.366737966173126;-74.11229034568542;-59.309758858960514;-38.67014217499322
64;-48.20335661888313;-74.09390879484897;-59.19066963766765;-38.704020713255204
65;-48.64589804004513;-73.83199198255458;-59.053223177430446;-38.50220079796419
66;-47.279388252747346;-73.48922623828034;-58.82770517350338;-38.60288017077121
67;-47.62688955419512;-73.54028950805848;-58.76208460902993;-38.68289594550261
68;-49.36351068686507;-73.68275235979965;-58.802298734890314;-38.78843136501025
69;-48.12653860875054;-73.31335337523589;-58.72482728503074;-39.127332581973995
70;-47.07826841556601;-72.96330445199823;-58.416606141377784;-38.726527728410645
71;-47.010221581708635;-72.91419761841561;-58.31612985292018;-38.64362541382558
72;-47.154651084284524;-72.67447611181974;-58.1991926039208;-38.63829329494628
73;-48.27514467508151;-72.75950823073296;-58.05763898726111;-38.73028978882535
74;-47.82181060744925;-72.52221465562394;-57.86491106718127;-38.59612457304765
75;-48.139598133172804;-72.2583734631622;-57.75281580615692;-38.90431169950248
76;-48.96347597706345;-72.3331195291056;-57.701616130229304;-38.76693196008794
77;-47.041374874186396;-71.8846261211765;-57.45686689043823;-38.684308354243285
78;-47.500185551440865;-71.53450133352737;-57.47453526442266;-38.70897129242005
79;-47.87830826264496;-71.50491873817718;-57.40986094899147;-38.785912929139315
80;-46.40195889622517;-71.04678787364632;-57.05864303190735;-38.26574280464342
81;-47.031333255712035;-71.22730606264287;-56.99069558505906;-38.35815156736657
82;-46.58912609690679;-71.02497426976241;-56.77301385663014;-38.49194438093147
83;-48.49663451568551;-71.0404198524804;-56.620137514023696;-38.30614664454053
84;-48.14216488807912;-70.59860236428105;-56.42512608266823;-38.21562133059568
85;-49.14232421358756;-70.73534154188242;-56.463828106739456;-38.40315937546521
86;-47.79779943521234;-70.35441362135305;-56.276444400714304;-38.31060522437736
87;-47.78029333546904;-70.21426248657744;-56.13907269921257;-38.3801629550859
88;-48.38300560538963;-70.17115141830202;-56.12864625484147;-38.44396770612757
89;-46.72147040063577;-69.82740567301461;-55.851685280195866;-38.45344219076815
90;-45.82640853810004;-69.49093641155939;-55.69518215042545;-38.49536941951081
91;-47.623638554673114;-69.6485478487081;-55.776275278021345;-38.51387044459777
92;-45.525886935173986;-69.10084207250354;-55.490537549488224;-38.534949267466935
93;-46.286350964554615;-69.06579962963609;-55.5054686459562;-38.450283109705
94;-46.72459792208599;-68.15871805085484;-55.29514260142036;-38.34469460851682
95;-46.26369121507099;-67.83163475051093;-55.07929800842591;-38.24552261406696
96;-46.60354508386461;-67.88678200258678;-55.034482763667214;-38.37956689162239
97;-45.1385211176718;-67.45765593118907;-54.6517850228879;-38.15771837970496
98;-45.454744906270506;-67.36396974083831;-54.53432123156807;-38.108826122363176
99;-45.642241492669086;-67.47088284591293;-54.37385132448009;-37.96894633320383
100;-44.83050814445715;-67.11817964433556;-54.21449328974349;-38.01740959160855
101;-44.2779161581826;-66.95026753279673;-54.11577126401809;-38.13961527190189
102;-44.48008307844221;-66.75054946035007;-54.005808263932934;-37.9441766026396
103;-44.1324058742342;-66.57426360210823;-53.887779075683845;-37.888724039717864
104;-46.04364220986656;-66.92602154671648;-53.92185319933578;-37.698003470044334
105;-46.31079856492576;-66.98869985418041;-53.88430617964228;-37.83488980162972
106;-46.243489089185054;-66.78665432555555;-53.77579552553188;-37.794747926757935
107;-45.996864231572516;-66.79998365305819;-53.780121009402826;-38.035351133176604
108;-46.760749864150156;-66.91957523646124;-53.736110462609766;-38.05913581346613
109;-47.341464848116644;-67.08283373244649;-53.72753207899725;-38.128274041374254
110;-47.907279144102624;-67.21689577407032;-53.635529353415805;-37.89908415884278
111;-46.097411326746055;-66.43884739476998;-53.4272029389594;-37.95601051613544
112;-46.21163925564126;-66.83715112028563;-53.45674169385872;-37.662733702310845
113;-44.874236733291696;-66.21841221586065;-53.26355946118033;-37.82653020999461
114;-45.63845191922393;-66.2019835848631;-53.26312126411767;-37.93106184588509
115;-45.04630099998266;-65.95019946851467;-53.2095386537606;-38.07862378151534
116;-44.300992803053944;-65.56601984725766;-53.06593968279878;-38.00501094398355
117;-45.29898871429423;-65.8143585259871;-53.12759585865749;-38.08222877836116
118;-45.84553579824836;-65.6256205782487;-52.99139310449203;-37.922278334770915
119;-45.2846878948741;-65.3174565586167;-52.82193266255472;-37.80006074798376
120;-45.592727864693224;-65.45662721991611;-52.75386844087496;-37.59619730107667
121;-45.78338953783179;-65.7034973208373;-52.75605147741992;-37.623301645312544
122;-45.109451380395406;-65.11737694933338;-52.63835133646225;-37.74478113193713
123;-45.106940256767004;-65.02118218396437;-52.56471646667015;-37.77634006532603
124;-44.26057422117789;-65.15460837023893;-52.41905643042212;-37.715512581916535
125;-45.22446452153483;-65.19369240486553;-52.39973905906379;-37.622996461885776
126;-44.230327793933895;-64.47106832466824;-52.107731821979876;-37.556859398456986
127;-44.82317284840488;-64.46259695275371;-52.0722652229906;-37.66989896889403
128;-44.44222494835077;-63.950018021105706;-51.94803318063302;-37.609353329183506
129;-45.017638349816025;-64.47870081098321;-52.074770072670624;-37.77778325340233
130;-44.13190348967692;-64.16664945612466;-51.895854417193476;-37.46560533124645
131;-44.14218977471755;-64.09396751982443;-51.85929989654521;-37.57754308892659
132;-43.807796099413196;-63.9840877061579;-51.83334075430585;-37.762678804217224
133;-43.47257737103062;-63.694567118177;-51.61324132587592;-37.44587973935453
134;-44.8232106540933;-63.95997287532381;-51.663781800001004;-37.56716676355213
135;-44.09775686398951;-63.62670958488188;-51.4300872434336;-37.5044516298258
136;-45.189501486341555;-63.58924121093451;-51.43781132052213;-37.68747154251974
137;-44.05992589799942;-63.74138913373539;-51.327499469287645;-37.545515259081384
138;-43.677170414246895;-63.40939983202388;-51.21240169867077;-37.511401395131266
139;-45.64506958438811;-63.81924918773191;-51.392153798677114;-37.55588351413798
140;-44.11320126115814;-63.11699906041814;-51.10563182497633;-37.566010677035436
141;-44.33313114467952;-63.36865140300277;-51.06955095553377;-37.62999643211165
142;-43.380855467277016;-62.935928577238165;-50.86315531451404;-37.5399388907409
143;-44.412168239080266;-62.97473528542805;-50.9368307135253;-37.73612651987673
144;-43.59836526112468;-62.65681414420912;-50.70864656076046;-37.46413410148022
145;-45.01537088632503;-63.28416258880219;-50.82741849667295;-37.45051908725333
146;-44.46326846345467;-62.83210730482324;-50.65502632344444;-37.60919299477962
147;-44.397651397052265;-63.028273579298194;-50.55073086947069;-37.33090920476326
148;-45.56433773641666;-63.32731251347498;-50.59681367246434;-37.50670521407357
149;-45.830560243683536;-63.155752961946;-50.5330167059822;-37.53044801042424
150;-44.92692795888185;-62.7977764775699;-50.41676485129397;-37.57320233174386
151;-44.71706955027373;-62.39417618532309;-50.29088120873004;-37.45416423431496
152;-45.32658579991939;-62.40010626734316;-50.23904032050092;-37.57649523294101
153;-45.32169190392571;-62.532525210502776;-50.23622485951537;-37.60400579006913
154;-44.2856400726332;-62.403398577613075;-50.09170733630993;-37.53594265200976
155;-45.04517121936876;-62.52158528896929;-50.117465322090766;-37.52475528971551
156;-44.96446500149167;-62.262784582277575;-50.119419698874495;-37.6689930680787
157;-44.23577599288356;-61.73656313223031;-49.9095810044524;-37.57436452840857
158;-44.49975958414551;-61.85157876749708;-49.88033015645478;-37.47172790807739
159;-43.614333280435964;-61.574718242897404;-49.7303215212484;-37.48704501722235
160;-44.20367399369019;-61.49021946947106;-49.788414146031656;-37.51143740736861
161;-44.585134180976176;-62.15067857357152;-49.88342403391469;-37.46500390276383
162;-43.857822246428825;-61.44243092981305;-49.7153900285752;-37.569096473955916
163;-43.2016037854433;-61.33681516556619;-49.57600859808233;-37.49848585491121
164;-44.183170612777126;-61.36907061518788;-49.6004647473304;-37.470788585010006
165;-43.8736276830693;-61.08305433642298;-49.50930897754854;-37.49392159565651
166;-44.144365423789985;-61.528149447393915;-49.530435039795854;-37.45566486935818
167;-43.121510934105714;-60.80212622898664;-49.331920461423344;-37.414187186501806
168;-45.40525211191633;-61.89526565481731;-49.49213349062159;-37.34286066901098
169;-44.75254819260241;-61.038219793342826;-49.34353851547313;-37.59982639538334
170;-44.772443952043005;-61.08552314919229;-49.29617642319114;-37.46505258182637
171;-44.690629634650456;-60.79868646134317;-49.261250138920346;-37.661154646746894
172;-43.920782830064866;-60.89216005504112;-49.140955560710196;-37.31068657755507
173;-44.191348492407386;-60.31900931264256;-49.13535460467275;-37.43918439018622
174;-43.66800385010141;-60.456632231235076;-49.05895261288739;-37.309317283097684
175;-43.57588789503535;-60.458185923810944;-49.050972384074974;-37.538527351822815
176;-42.950030033591304;-60.311349642575365;-48.87640473191711;-37.380246742990956
177;-43.34502685116908;-60.44458206816163;-48.821922247935206;-37.21309224878008
178;-44.24747061743605;-60.60486855914459;-48.89087260650242;-37.13900015083431
179;-43.66120449849064;-60.398950130054715;-48.77033168628394;-37.322430809298616
180;-44.44950825821204;-60.893917622285876;-48.85084766184453;-37.31036788690431
181;-43.23917378167478;-60.356996845424746;-48.68765641593529;-37.22268178587087
182;-43.65233266656231;-60.44637031529273;-48.64880120818273;-37.24693005566688
183;-43.50930904741106;-59.915363929211864;-48.57651114616348;-37.536102616914434
184;-43.0155451446862;-59.48968501598192;-48.363344206235205;-37.524246016153626
185;-43.82689402627449;-59.64095785002814;-48.400106971326956;-37.46179488481545
186;-44.11122933788641;-60.012165053703406;-48.38643156348647;-37.23494023086469
187;-44.71191853148391;-60.06501038834567;-48.33694555301676;-37.22770862169476
188;-44.28619771353661;-59.585435612963735;-48.16557002440663;-37.406139807413695
189;-44.93776352714288;-59.7226426415323;-48.2048329972257;-37.310572662424455
190;-44.24231131914802;-59.49329183841914;-48.10815731377772;-37.290815928495874
191;-43.605970762618334;-59.45415989391823;-48.087219558390856;-37.41424870374831
192;-43.69975197065932;-59.729841917838584;-48.15027511079461;-37.43007669775203
193;-45.24083115048548;-60.3538458189892;-48.278490598258045;-37.304812941148064
194;-43.08949891304966;-59.36267631820422;-47.89789236634893;-37.07766927024722
195;-43.62589842581324;-59.775014228041364;-48.00773162790506;-37.42522305691679
196;-43.126285223715264;-59.131274775747556;-47.85712885503458;-37.18950839746775
197;-44.18816014121739;-59.49138591892225;-48.010632899160456;-37.24732896240823
198;-43.72275603340447;-59.319093229813895;-47.93064107623421;-37.46161059007811
199;-42.7912324083312;-58.7011418082356;-47.763898435043345;-37.50449985271489
200;-43.69111262839255;-58.805642003597804;-47.85865055732115;-37.62408000968889
201;-43.83673263535563;-59.03761027115703;-47.82840478252063;-37.406701653073235
202;-43.53400132776508;-58.78802788663239;-47.794599090123356;-37.48048059222122
203;-43.79134603397271;-59.2018512890901;-47.831365718513254;-37.38593282617205
204;-43.2196579652986;-58.79833212393707;-47.68523075584733;-37.19579589390997
205;-44.04093983398925;-59.20781103885477;-47.788019576332026;-37.253317229180446
206;-43.74380358340446;-58.823123240402886;-47.570920822048;-37.255283383494486
207;-45.31263304651034;-59.27484461486086;-47.71110874221403;-37.17992663340815
208;-44.93747832690914;-59.41469924041749;-47.577323330772714;-37.13127130201751
209;-44.26870628658856;-58.45791312870195;-47.423664516409524;-37.099069972210835
210;-43.30317640488165;-58.0511085631267;-47.23868706390113;-36.965069123580676
211;-44.134808466304555;-58.24349889721631;-47.311372988993085;-37.171215954256134
212;-43.335714792563856;-58.06693423564958;-47.10321511251813;-36.88751641879562
213;-42.55228706942439;-57.4087215765587;-46.987514309455676;-37.17209165614821
214;-44.1077306901015;-58.26321316632025;-47.20034282967528;-37.218648241784756
215;-43.75866705288681;-57.77220594607666;-47.00295498778615;-36.93529596177827
216;-44.4726187340096;-57.8659592324308;-47.04112590104532;-37.18762915359882
217;-43.47772523015627;-57.2533064692182;-46.80430159942316;-36.950146319199646
218;-43.436166639425316;-57.46146064839634;-46.80828716679327;-37.2207848646815
219;-43.89887869939676;-57.31016451482592;-46.80172644850466;-37.08912415260236
220;-43.72101424594535;-57.76600249279974;-46.853355539448145;-37.18451363032699
221;-43.84487926399937;-57.689533407416455;-46.861113719762045;-37.10044165979996
222;-42.445910671964846;-56.906176126350644;-46.65202728452455;-37.09441339626884
223;-42.59095206240956;-57.27161130581449;-46.73650695072525;-37.24388081151789
224;-43.75399499502546;-57.455879931514446;-46.81361407641476;-37.176505747876206
225;-43.501644540976045;-57.47283259208312;-46.69641370535866;-37.26306584765556
226;-43.01879020687727;-57.36258511642703;-46.58139418664277;-37.16915967776146
227;-42.66079121895264;-57.208105391807024;-46.599898573807046;-37.290874845486286
228;-43.150748931515196;-57.320140103319495;-46.583283513154555;-37.079746709046624
229;-42.94112848538841;-57.12471646155252;-46.4809668343001;-37.17226385755844
230;-43.94516789414431;-57.461789985651315;-46.562623612554056;-37.16093962746115
231;-43.923848684167325;-57.4817447419319;-46.53304443481943;-37.277151505573784
232;-43.705258436974205;-57.28618568165132;-46.451697943541326;-37.22404814040417
233;-43.46748581254153;-56.94522934977329;-46.3745145362158;-37.22358917064381
234;-43.74274241465333;-56.858088905889694;-46.42641592419353;-37.16338245679585
235;-43.56190143616903;-57.07208112649809;-46.359541455346154;-37.19845655801584
236;-43.69850850078544;-57.45396303932613;-46.36538825887677;-37.080862176245425
237;-43.76122719412956;-56.867928480940996;-46.299844334181614;-37.19455781352009
238;-44.04622396466876;-57.151406300497506;-46.325786724380166;-37.15425148509372
239;-44.06087585295114;-57.16447789560454;-46.295235592634505;-37.40637772135692
240;-43.484367697031374;-56.343056126988806;-46.16007532459389;-37.18899368816659
241;-43.15577210442486;-56.283916848301715;-46.05906572250993;-37.116424555231575
242;-43.65265131417098;-56.863291156214764;-46.16189965576168;-37.133930036412224
243;-43.3038671991751;-56.63271810314227;-46.126965495767266;-37.21609659335061
244;-42.9529670631531;-56.6946094784216;-46.11402887630745;-37.22265075965853
245;-41.76688737629497;-56.01131823147884;-45.875080560626934;-36.922073312569
246;-42.093011207150575;-56.04496721937899;-45.826434439135134;-36.83379137173524
247;-42.10324864567808;-56.06739124273642;-45.79014660846299;-36.930113838228976
248;-42.56020200776895;-56.246463565280536;-45.835845859043594;-36.91287955847645
249;-41.016631610454944;-55.606100284840515;-45.606471006359975;-36.852492038593255
250;-42.9737025798004;-56.189230473705024;-45.82860764723047;-36.949867532723935
251;-42.684227101801625;-56.24754293819575;-45.71764756464483;-36.95160375203
252;-42.41448066981941;-56.08896031769473;-45.623053753087;-36.871839115645216
253;-42.59095362472285;-55.67599122796456;-45.61293176484816;-36.97585043100708
254;-42.331519809316774;-56.09054064652337;-45.60117321361606;-36.99344323897868
255;-44.27306874761721;-56.95470043963853;-45.81960247749413;-36.864359533347525
256;-42.20198572455962;-55.62351125178825;-45.47686611465789;-37.032626007490954
257;-43.324615295994406;-56.292765154822554;-45.54295334215314;-36.81214765062388
258;-43.27449538625384;-56.34165893672322;-45.514560521236;-36.88298303744717
259;-42.11599308860475;-55.21533056484428;-45.28400563926463;-36.77688187480736
260;-44.46400505791941;-56.861764543088114;-45.67204722475363;-36.84277486340058
261;-43.48180599389931;-56.076866777729165;-45.528916899075945;-37.008555542457216
262;-43.07407000057414;-55.91937955404372;-45.41347799191979;-37.013614676005844
263;-43.1778108508904;-56.11002543331428;-45.43600514035196;-36.95124594175946
264;-42.506262947103316;-55.43125587444843;-45.290674027358705;-36.95042117358071
265;-42.849127467474;-55.47867580859998;-45.335141015120364;-36.99659460847427
266;-41.72622790585969;-55.07539088756086;-45.11830176032096;-36.960928241965554
267;-41.95293817075944;-54.96177503920176;-45.03335096945164;-36.677073605329525
268;-42.84868340484615;-55.43758950462476;-45.213278726303265;-36.948939788150355
269;-41.46593509587048;-54.680207375905674;-44.95667485698949;-36.86157651244455
270;-42.937934488357065;-55.40558418344472;-45.11792660063954;-36.92722887989999
271;-42.930470050123205;-54.742980011494424;-45.00433288819862;-36.88181875945406
272;-42.4496377621231;-55.04285993556572;-44.999886542774696;-36.85282798145445
273;-40.64690278821154;-54.376665517816996;-44.75957746099934;-36.81551656219624
274;-41.995711076248725;-54.91603822321936;-44.90029383138163;-36.85074836854719
275;-43.08458791217259;-55.72993275316376;-44.9867748316919;-36.747510905806294
276;-43.16531922272752;-55.4475993433436;-44.91856476529425;-36.66585557057833
277;-42.9121851488576;-54.66438886588566;-44.783949182779736;-36.6599977025657
278;-40.733835320532776;-53.987796198639295;-44.547256115581796;-36.58074932005101
279;-41.96982679594176;-54.68592874072337;-44.64656020146798;-36.52300775050632
280;-41.84486821848359;-54.11105508298553;-44.53010777718168;-36.582226286342646
281;-42.09356796024477;-54.35624137059156;-44.57072386518952;-36.659383189782645
282;-42.20996319223664;-54.286388536663885;-44.564285452540524;-36.74752730839232
283;-42.3474526118387;-54.1535247786534;-44.48477256289005;-36.52776684124376
284;-41.676093182261035;-53.947618027131334;-44.42299857905009;-36.77684533527839
285;-43.8017584670711;-54.92819828838224;-44.72246183514466;-36.97419280094306
286;-41.875700887263385;-53.73140075066764;-44.41283343574583;-36.9284171568213
287;-42.89190366860864;-54.363140743087534;-44.5469441896896;-36.87102200794951
288;-42.15838498132009;-54.08556186460064;-44.45331062199437;-36.94193873970608
289;-42.555306632576624;-53.93344525051657;-44.47502898459702;-36.98340643200854
290;-43.08171734918936;-54.3309708481573;-44.52891490229909;-36.98289234267621
291;-42.14445944246766;-53.88343504533006;-44.37343452389171;-36.83121052209422
292;-42.082091116823;-54.04370792280852;-44.34409183496966;-36.75725830221878
293;-42.07835667208553;-53.75488138055748;-44.37419992189417;-36.883953690784594
294;-42.546622622056944;-53.937704479352774;-44.419081687580935;-36.94551827704162
295;-41.986133823464684;-53.79222047335433;-44.363298957304885;-36.84841753265846
296;-41.73472365374412;-53.49582948137003;-44.29311872124411;-36.75728571683083
297;-42.644920559673956;-54.083211579977394;-44.415360454746484;-36.86774535734127
298;-41.94722050749503;-53.471587685870546;-44.32964104934986;-36.93032110180011
299;-42.067757493949195;-54.26639005002684;-44.40721469703636;-36.75076668832038
300;-43.562086633139124;-54.17232529591839;-44.53123379366911;-36.975606843288446
301;-43.11485332851692;-53.816228478944986;-44.491979011872495;-37.06151862944405
302;-42.58722290465678;-53.63078572656654;-44.38248894355101;-36.994910231103276
303;-42.713172392628834;-54.00162227780805;-44.422567501554184;-36.86964503356722
304;-42.01707100243973;-53.660847117154596;-44.3136665501813;-36.9321232369221
305;-42.19960438868647;-53.784648958070804;-44.32081679177173;-37.126667079513794
306;-42.18526512992888;-53.44971435451239;-44.23596091959983;-36.96695900491923
307;-42.478797465714095;-53.74876104125493;-44.2036875408651;-36.59859681191258
308;-42.42956356029993;-53.77432567074;-44.191949719292694;-36.88998771672121
309;-42.45790620280702;-53.58770879156629;-44.208319342206245;-36.821757662412665
310;-41.341709293841475;-53.59318505831436;-44.016608597024266;-36.3899406831814
311;-41.80960200087744;-53.364694464117136;-44.01584054101882;-36.63823006999226
312;-42.55557840003835;-53.67194694781831;-44.068516885829105;-36.68732413784468
313;-42.22679190844258;-53.819102566898636;-44.017506665002436;-36.531875663100465
314;-41.10512870052404;-53.13925986435521;-43.78410438519775;-36.53241774399
315;-41.782807143658964;-53.03604279655922;-43.815410084333266;-36.538541538268866
316;-41.839724847664456;-52.95129834370882;-43.77155835917396;-36.5245453442932
317;-41.41560214425589;-52.65191005154237;-43.72394615864915;-36.58557226410013
318;-41.93480755904272;-52.95366809321852;-43.75746786067179;-36.479457744293484
319;-41.68589470470602;-52.720716282890976;-43.63601168080232;-36.3696339405071
320;-42.199105801537016;-52.696414806533745;-43.647869584473426;-36.59096341338223
321;-41.58875616918171;-52.16330735382007;-43.50502026040028;-36.493389061307525
322;-42.44024075735991;-52.835688588897085;-43.638869453725825;-36.55644474332351
323;-41.38410243595476;-52.33789567372244;-43.48021438477164;-36.52768791611722
324;-41.321158408159434;-52.162928179486535;-43.49493958838814;-36.63057708825851
325;-42.87448215051583;-53.263816629337235;-43.68739560466416;-36.73037848146305
326;-42.13246631315823;-52.62420568084022;-43.548099275620395;-36.70646967927207
327;-42.65334557364665;-52.769321102968945;-43.598550711809;-36.652800160982125
328;-41.308154097183504;-52.153601462095;-43.383621869663116;-36.66680302264423
329;-42.56989219416474;-53.19711570317131;-43.55105260131081;-36.53628014994717
330;-41.32325666142749;-51.87226122462523;-43.349320520441516;-36.621777822708616
331;-42.56173575821592;-52.722240209610625;-43.56522963839879;-36.602785902623815
332;-42.82759384742752;-52.932233966094955;-43.54412210586246;-36.576087315421205
333;-42.4102835995781;-52.61811426436428;-43.48995870806873;-36.5110360504059
334;-42.456253518494414;-53.05415368737273;-43.48940942978444;-36.548786800515515
335;-42.4078245600243;-52.453006507304984;-43.41320990781689;-36.54143642455625
336;-42.12585864288949;-52.71770811191794;-43.42360346025222;-36.5111277485215
337;-41.5944850563821;-52.788553086814076;-43.38764992075874;-36.50725419528021
338;-41.13355423217066;-52.30722458645379;-43.294067258793014;-36.38102636600092
339;-41.22466224066968;-52.23041529048539;-43.235749459006435;-36.366843791470544
340;-41.78719700027771;-52.31571811609604;-43.25165986939751;-36.4419022600094
341;-41.86394186340733;-52.25911723766909;-43.26962703622398;-36.58503555402162
342;-42.461562530517156;-52.969488214342896;-43.377652354380906;-36.41190538063066
343;-41.251801057261304;-52.20058420813899;-43.150260530709424;-36.206629382225266
344;-41.667180998342836;-52.11824979860549;-43.18805046383696;-36.425927558157156
345;-41.27768466391141;-51.948706910333094;-43.11268915893962;-36.378012556077735
346;-41.78138945583497;-52.16902827514372;-43.14294479851;-36.36828660352298
347;-41.03648430329538;-51.576506825532334;-42.961047720982215;-36.29395683914025
348;-40.46422799260738;-51.295388844532226;-42.895499212063406;-36.24176568735537
349;-42.079135356465436;-52.2205878150874;-43.105890900670104;-36.421016164544604
350;-42.42085031588;-51.72362443032931;-43.075148660638014;-36.56301883121206
351;-41.755154463052065;-51.63944281712209;-43.03566656324671;-36.61104104004789
352;-40.884478371100805;-51.65765417225573;-42.870404827562126;-36.2188875142106
353;-40.833453010838696;-51.11280324783787;-42.79993514338082;-36.3850206392349
354;-41.38842787718799;-51.320014336889834;-42.896571903239035;-36.49686126818037
355;-41.68331118224257;-52.0292071557097;-42.97541883307585;-36.327099242907835
356;-41.82913390917366;-51.79372988127748;-42.933746948899106;-36.432697032713364
357;-40.42168710761821;-51.24226399777455;-42.70533567185106;-36.24931524959964
358;-41.18668519454947;-51.47318915269852;-42.79713048323994;-36.36787551423707
359;-41.13783446637613;-51.25151298692114;-42.77277053552945;-36.463356227254536
360;-41.313697942583225;-51.50114612313573;-42.78409984338518;-36.44019105659618
361;-42.13447683279137;-51.818090545145964;-42.8370314787275;-36.45981167852231
362;-40.805805700475354;-51.004243416874296;-42.568401542275666;-36.38113275502959
363;-41.32752003113425;-51.106206353381324;-42.59203646349068;-36.47683161462603
364;-42.210071256134505;-51.299305063810046;-42.73944885738881;-36.46477006633133
365;-42.582280602240225;-52.347478266735074;-42.85414025839318;-36.40533524515848
366;-41.50289432866892;-51.152256901100074;-42.66171048737184;-36.42969738300703
