Iteration	bike	car	freight	pt	ride	walk
0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.0	0.0	0.0	0.0	0.0	0.0
2	0.0	0.0	0.0	0.0	0.0	0.0
3	0.0	0.0	0.0	0.0	0.0	0.0
4	0.11435287914405606	0.1999912120746095	0.030213985983259	0.1572434475031307	0.047377902761605556	0.22105477074499638
5	0.12685370301206142	0.21635872311444077	0.030213985983259	0.17599468330513873	0.057209394292242456	0.23527473251752093
6	0.13719599270602192	0.22651426939385286	0.030213985983259	0.18822637695805963	0.06662895182019905	0.24645736757694928
7	0.14551705956016434	0.23408836258980162	0.030213985983259	0.19691543818792978	0.07495551112771053	0.25561328734319044
8	0.1526737263000637	0.24096491420787838	0.030213985983259	0.20447854647714042	0.08347430630313948	0.2640057560911308
9	0.1597754685062724	0.24661115627128324	0.030213985983259	0.21069051123755958	0.09154272030230463	0.2712887492585188
10	0.1662840257486214	0.25119186238108837	0.030213985983259	0.2161609947931542	0.09964958147505328	0.2777533668739152
11	0.1722653074675396	0.25539358920842764	0.030213985983259	0.22147219720104577	0.10696003690928664	0.2836907089658809
12	0.17772480611639607	0.2589966386185381	0.030213985983259	0.2260529033108509	0.11440780367774678	0.2894028604697146
13	0.18311290287145462	0.26219873893270645	0.030213985983259	0.23083133774194256	0.12154799305753894	0.29446141002262893
14	0.18862183360063273	0.26516466375200476	0.030213985983259	0.23487378342157875	0.12858382582331876	0.29897071423863614
15	0.19329041896434299	0.2676966847551464	0.030213985983259	0.23823516488345015	0.13472988114330908	0.3033152448535712
16	0.19786563262077905	0.26995957554320366	0.030213985983259	0.2417173803194411	0.14104620251774064	0.30724784146582595
17	0.20178724432629566	0.27216754179757013	0.030213985983259	0.24543577125030208	0.1476371465606257	0.31086736823604366
18	0.20628007118219566	0.27412834765032845	0.030213985983259	0.24865434892457763	0.15361293582617483	0.31377836852165125
19	0.21027857723487928	0.2759847968890744	0.030213985983259	0.25176307753147176	0.15917129863567459	0.31683766504822375
20	0.21430454555440825	0.27752817628578336	0.030213985983259	0.2546685853637103	0.1640211349605642	0.31944108794516335
21	0.2178032383505064	0.2788573500010985	0.030213985983259	0.257436781861722	0.1695135883296351	0.32176988817364943
22	0.22058241975525628	0.2802194784366281	0.030213985983259	0.2600951292923523	0.17455566052244217	0.32376914119999123
23	0.22377902761605553	0.28118615022958454	0.030213985983259	0.2624019597073621	0.1794164817540699	0.3260924489751082
24	0.22653623920732913	0.28220774655623176	0.030213985983259	0.2649229958037656	0.18411802183799458	0.32808071709471187
25	0.2295021640266274	0.2831744183491882	0.030213985983259	0.2671913790451919	0.18831974866533382	0.33004701540083925
26	0.23219346617747216	0.2841246127820375	0.030213985983259	0.26924006415185536	0.1929334094953534	0.33193092690643056
27	0.2348078739811499	0.2848770788936002	0.030213985983259	0.2713381813388404	0.19717358349627612	0.3336940044379023
28	0.23756508557242348	0.28567897708548456	0.030213985983259	0.2734802381527781	0.20139178768372257	0.3355779159434936
29	0.2399817650548147	0.28637651866335656	0.030213985983259	0.27522683832414263	0.2054067710965134	0.3373245161148582
30	0.24227761056308633	0.2870081508007997	0.030213985983259	0.27707230265615046	0.20912516202737438	0.3388678955115671
31	0.2443372805764879	0.28776061691236243	0.030213985983259	0.27889030472131293	0.21256893028978183	0.3404167673616451
32	0.24699013555374916	0.2884746358503416	0.030213985983259	0.28092251246786915	0.21591932684491508	0.3418942373179252
33	0.24870378100489926	0.28899641892040334	0.030213985983259	0.28283937869367487	0.2196377177757761	0.34349803370169385
34	0.25078542083177713	0.28960058879100115	0.030213985983259	0.28437177318364565	0.22311993321176704	0.34478326779005647
35	0.25249906628292723	0.2901443416745392	0.030213985983259	0.28626666959597513	0.22629457125909	0.3461838433991695
36	0.2540369532262671	0.29086385306588747	0.030213985983259	0.2878924357932201	0.22924951117165016	0.3477052529824022
37	0.25578355339763165	0.2914625304831162	0.030213985983259	0.28949623217698883	0.23210558692356703	0.34912230595162247
38	0.2576070479161632	0.292066700353714	0.030213985983259	0.2909517323197926	0.23511545136981787	0.3503745853197706
39	0.2590076235252763	0.2926269305973592	0.030213985983259	0.29236329283564383	0.2380758837357471	0.3515884175143353
40	0.26078168596348617	0.2930608344135158	0.030213985983259	0.29364303447063733	0.2408440802337588	0.3530439176571391
41	0.26253927104158886	0.29339038161566006	0.030213985983259	0.29498319309269067	0.24336511633016236	0.3541753630511677
42	0.2641705296922029	0.2938737175121383	0.030213985983259	0.29611463848671926	0.24597403168047102	0.35550453676648286
43	0.265571105301316	0.29442845530241446	0.030213985983259	0.2972076367071644	0.24845662060329107	0.356833710481798
44	0.26704857525759607	0.2950381176263813	0.030213985983259	0.29843794626183623	0.2509831491530637	0.3582068238240657
45	0.2683228244392205	0.2953841421886328	0.030213985983259	0.29970121053672255	0.25330645692818066	0.3593053144978799
46	0.26964101324779755	0.2957356592042534	0.030213985983259	0.3008711031043346	0.25563525715666674	0.36058505613287345
