Iteration	bike	car	freight	pt	ride	walk
0	0.16639387481600282	0.2619186238108838	0.030213985983259	0.21253048311619835	0.064223257244546	0.26471977502911
1	0.1777797306500868	0.270300107652086	0.030213985983259	0.22125249906628291	0.08438056110903619	0.2825043390381616
2	0.18878111474833578	0.27860469714612124	0.030213985983259	0.22929894325197178	0.10281872706900719	0.2996353010962937
3	0.19991981018081156	0.2866346639717029	0.030213985983259	0.23721356855680295	0.12183909308609969	0.31599182722938685
4	0.21065755651734516	0.2935551552167322	0.030213985983259	0.24534789199639695	0.14015642507195114	0.33181558538568007
5	0.221334885866819	0.30143682580134895	0.030213985983259	0.2523947096689149	0.1577377683063471	0.3472713491662456
6	0.23138607553221874	0.30896148691697606	0.030213985983259	0.2596612254761957	0.17453369070896588	0.362952303534943
7	0.2406793066326867	0.31625546499110224	0.030213985983259	0.26670804314871366	0.19059911681349825	0.3770679086934552
8	0.25081837555199155	0.32281894676714196	0.030213985983259	0.27368345892743373	0.20673594481182855	0.3905244194476789
9	0.260616912362414	0.32945383043697957	0.030213985983259	0.2805874728123558	0.22291121998374233	0.40453566799217877
10	0.26927851132543884	0.33640727640222334	0.030213985983259	0.2876397829382428	0.2381857328031285	0.41809104290704574
11	0.27805545180921415	0.34248192982841574	0.030213985983259	0.2941428477272228	0.25274622668453545	0.43133334797987566
12	0.2869202715468946	0.34918272293868224	0.030213985983259	0.3004481841949162	0.2676966847551464	0.4433068963244502
13	0.2957246742975152	0.3557407122613529	0.030213985983259	0.3065228376211086	0.28278994661335327	0.4545719181844146
14	0.3048915789704945	0.36241404310477404	0.030213985983259	0.3126359382208845	0.29620801019399345	0.46611705516620167
15	0.3131906760111607	0.3686150229584551	0.030213985983259	0.3182272557505987	0.3101423643913263	0.47700309774370014
16	0.3213964013445526	0.3747446009183382	0.030213985983259	0.3236592921326098	0.3228848562075708	0.48770239690665024
17	0.3291187907814663	0.38031394863457607	0.030213985983259	0.3288881077399653	0.33545708196937407	0.4974130544631676
18	0.33693455192565414	0.3862238284596964	0.030213985983259	0.3345508271634774	0.3476448359953424	0.507903640398093
19	0.345134784805677	0.3918590856163631	0.030213985983259	0.3393127842344619	0.35994793154206123	0.5179603225168619
20	0.3532965705121163	0.39734604653206496	0.030213985983259	0.34453610738844825	0.37177318364567086	0.5276874574334864
21	0.3604532372520157	0.4026517564865874	0.030213985983259	0.34950128523408835	0.38311509985280223	0.5359316299404618
22	0.3679669134609047	0.40790803436078826	0.030213985983259	0.3544170309994068	0.3938967858162884	0.5452193685875607
23	0.3750302084935299	0.4132466990355252	0.030213985983259	0.3590636465496408	0.4041347188962366	0.5535733901619175
24	0.3821813827800602	0.4182777863215941	0.030213985983259	0.3632983280971945	0.4151196256343784	0.5620866928839774
