iteration;avg_executed;avg_worst;avg_average;avg_best
0;20.790523438688393;20.790523438688393;20.790523438688393;20.790523438688393
1;20.198483665121945;20.178398789121708;20.46245592354021;20.746513057958715
2;20.077957531492746;19.84748026126041;20.370583158444752;20.906156147073187
3;20.12336977425548;19.541940202132892;20.265635998996345;21.022550356611468
4;20.252404796612208;19.36996080627305;20.24244561956739;21.153693543756404
5;19.787102568925423;18.7460819849101;19.931999076767042;21.137091945484066
6;19.789037206309303;18.35483753232827;19.747205375097863;21.087339239832595
7;19.85915579429159;18.269791618749156;19.744588036016037;21.230930447541265
8;19.88902514303306;18.126723249938255;19.66112635019159;21.222730584579054
9;19.587789829801018;17.787741933039218;19.4554951433275;21.235034074673553
10;19.51947956231568;17.516649995795408;19.310723661609497;21.29952476959479
11;19.60457436723407;17.29606289734512;19.1958596790857;21.277296556138577
12;19.84222061273637;17.20282869624597;19.140741443939795;21.256128327903195
13;19.352909381545974;16.878678989677475;18.898601482596558;21.135166990460473
14;19.228631669200404;16.720218996041396;18.830698828399687;21.209523412057436
15;19.333669639737167;16.6063156148502;18.78003405548896;21.29706822126798
16;19.55090861421632;16.616471285526558;18.784830275081305;21.3528185337341
17;19.49082259380855;16.646700389001797;18.73996197708186;21.3433149674818
18;19.50661210495275;16.591917132833967;18.712322401198904;21.371359174221563
19;19.358125748626268;16.48246975863967;18.578303644274666;21.246436872427882
20;19.42383743656759;16.419844986079372;18.563567802944775;21.27043242650935
21;19.275442901427066;16.3406348835584;18.499626714709102;21.317406222331204
22;19.211767248163632;16.221210240117912;18.42195578829374;21.26384070643342
23;19.46328758198728;16.179913455376845;18.404065665409107;21.29225452933203
24;19.083812479586438;16.043280678107386;18.33121465112491;21.24973033903307
25;19.176811302165913;16.027379695556437;18.293108281088145;21.266720368493015
26;19.30966305039373;15.998697434525488;18.30166142870959;21.311469119698106
27;18.841047207070446;15.88606773842381;18.18350903841296;21.25480555681265
28;19.078502485902785;15.85029755290425;18.18964215854958;21.292695652205076
29;19.125558669539565;15.72828942455174;18.16497371948905;21.330781992702885
30;19.13106108797217;15.763714522426671;18.164453629334517;21.34962345192233
31;19.245813329362775;15.83911416356901;18.160291081446296;21.31455530690578
