iteration;avg_executed;avg_worst;avg_average;avg_best
0;45.98648785125821;45.98648785125821;45.98648785125821;45.98648785125821
1;45.640706951855606;45.601918071990355;46.28358055795546;46.96524304392054
2;45.218078876505245;44.62258837733379;45.921818574462655;47.24417472373808
3;45.15286009081618;43.501954402528824;45.416659741171344;47.35626413174724
4;44.83078961981097;42.40350673168698;44.955893578296916;47.49785239637263
5;44.62516314305414;41.42078226747954;44.48133898881103;47.64044950744239
6;43.48232116403185;39.66901269011918;43.667889575236586;47.706200955668585
7;44.405117806987185;39.240184934004816;43.40028311215837;47.651675238880145
8;44.463559953702706;38.60499904763738;43.13250874974258;47.81524006071633
9;45.118533192718374;37.976144949935;42.76459410293538;47.68320267452682
10;44.87713310833085;37.381252276670494;42.61735560018984;47.9601971946677
11;44.54397741461862;36.591005714196875;42.17706987056907;47.853952453457374
12;45.220961401738556;36.39156291390799;42.132996377610446;47.996194167137084
13;44.07469793765623;35.75956218244273;41.76795564129388;47.91265673963464
14;44.16780578500522;35.721969870607666;41.66863328638879;47.93931757256915
15;43.94513706490066;35.204717836026504;41.46163796120037;48.055054440761744
16;44.23818123572416;35.05734303532263;41.35850481596466;48.11415996851842
17;44.534972189171235;34.83079586413537;41.26449325032026;48.36006483761209
18;43.72857183044118;34.302520296281436;40.90202489627961;48.11028283878781
19;43.65840708762904;34.246620249628066;40.83985797406777;48.10581372992687
20;43.60191570582633;33.949037935826055;40.63791109456575;48.06558887498625
21;44.52355521467849;33.92829847883081;40.71318733352881;48.28416622186355
22;44.403232199932475;33.71407676849329;40.65367606233162;48.307260488908575
23;44.21009004304003;33.77154454171948;40.6296290102202;48.51254156609633
24;44.028375286281054;33.56561721986259;40.54673426035282;48.409568092490865
25;44.23707010598559;33.58458506126965;40.54820130878989;48.517763664950024
26;44.61444230755717;33.70448809551483;40.65768058354902;48.54654400886454
27;44.83321262553727;33.737617788523735;40.62878147907598;48.45481657418489
28;45.1801301516925;33.744826646167844;40.63927984345965;48.50723393079212
29;44.46148424011061;33.669525471557236;40.52048011494451;48.464373902300025
30;45.04299022674573;33.704172827925895;40.5763480109993;48.47120961075378
31;44.55940764289764;33.75172201965152;40.62459569817692;48.45444439682949
32;44.64162465951915;33.945737063039125;40.6512390145688;48.55693177481264
33;44.652440455415885;33.866454795904225;40.69408432957111;48.634410049972935
34;45.15178166472725;34.00149416323594;40.813594467669716;48.729250775757855
35;44.9633918485903;34.058857785300695;40.80887625482891;48.610678390577505
36;45.313265998997416;34.05990212625143;40.85912835194925;48.77902446962222
37;45.75360106858858;34.131372485084654;40.944461905118594;48.80001024423434
38;44.12929878756089;34.250473710908366;40.94396558553895;48.83797789658322
39;44.14312912823025;34.48113031397002;41.04712141233221;48.76993053076158
40;45.031014138212285;34.70014031213954;41.28613947032669;48.95014838710456
41;44.96247543881172;34.74947278476978;41.25001363290732;48.75600192387894
42;45.44894112999233;34.89461505843079;41.354093933887754;48.99301415505573
43;45.41187198613796;34.96394180279869;41.345337090048396;48.95126556813934
44;45.18416028934594;34.996851937409474;41.32471176661714;48.735367563212606
45;45.425981179309005;35.23632425176069;41.44815389634269;48.70798089884209
46;45.139006848068284;35.166217094759034;41.493444977070745;48.93723964107456
47;45.431319614272915;35.40151126039354;41.55593143234698;48.76646684506439
48;45.70343645144652;35.61521476340049;41.62882403883816;48.81254000299095
49;45.173351259388795;35.660183546084134;41.672687501541475;48.90043491717542
50;44.79428409994846;35.78323801375867;41.68739729306888;48.79879700115284
51;45.05149572337506;35.81154412066306;41.81005220285204;49.02469659689628
52;44.77285379926423;36.07908475961728;41.93147987213519;49.121800610738646
53;44.52266933638335;36.22557848125289;41.98930552783755;49.0119759070594
54;45.26833987056242;36.31298467814841;42.023377885789486;49.037113319515505
55;45.12382812148669;36.53000462098968;42.11808403433114;49.03568281437561
56;45.37492625128568;36.78583515352228;42.229476058511814;49.09650042456474
57;45.26453571384669;36.8038037974703;42.22701460390471;48.895135183673545
58;45.185154984467374;36.917960259883905;42.2658999733959;49.06562767552257
59;45.7812978163626;36.98693968453126;42.38481914534441;49.14893529935468
60;45.61352086478728;36.965732722408625;42.36480313661092;48.93056893906705
61;45.61332087683744;37.11385967814019;42.45117638429105;49.006167262423276
62;45.308985139699274;37.10412968390883;42.47844365721173;48.94267860231741
63;44.910208877947895;36.98774174023475;42.477356681185974;49.019015951584066
64;45.22019237797319;37.238188119557066;42.58036834154214;49.10564567139492
65;45.37746888474474;37.44525922582993;42.68510828577429;49.012850171349186
66;45.345213933158526;37.726580432636574;42.704216721426235;49.068997225355005
67;45.49913777374119;37.63692198224492;42.73613427855561;49.1637687261499
68;45.61706190568932;37.717123043117574;42.792636056484916;49.16556887441522
69;45.98083761163962;38.08027633117805;42.933277920754456;49.272511998984825
70;46.34522694032651;38.06906309148527;43.03905201769557;49.29415524681208
71;46.43692295898317;38.28774591622091;43.16484067363435;49.31965397771187
72;46.34825731049835;38.38157356085202;43.17021770653006;49.231321345839724
73;45.61026456003228;38.49290824284945;43.149862496807195;49.15152155811895
74;45.50785861413819;38.490603401242865;43.23183835860956;49.28059068695007
